Frame,Pred_X,Pred_Y,Pred_Z,Q_X,Q_Y,Q_Z,Q_W
6308,-13.2779,312.292,181.577,0.0385076,0.584212,-0.0850174,0.806217
6309,-12.7434,313.12,181.749,0.0468821,0.582332,-0.0854382,0.807088
6310,-12.6493,313.549,180.851,0.0605725,0.574364,-0.0919932,0.811156
6311,-12.128,314.27,181.308,0.0762616,0.572422,-0.100476,0.810198
6312,-12.1847,314.776,182.168,0.0853214,0.575955,-0.107653,0.805858
6313,-11.7077,314.127,182.761,0.0862412,0.575392,-0.109301,0.805941
6314,-12.2691,314.014,183.58,0.0708777,0.593303,-0.091023,0.79667
6315,-12.1038,313.538,184.444,0.0515163,0.604589,-0.0807955,0.790753
6316,-11.4929,313.217,185.168,0.0530902,0.604358,-0.0832041,0.790575
6317,-10.8078,313.091,185.885,0.0545899,0.60382,-0.0859786,0.790587
6318,-11.0501,312.45,186.613,0.0527464,0.605456,-0.0861172,0.789446
6319,-10.4909,312.247,187.417,0.0514303,0.605558,-0.0872794,0.789327
6320,-10.1311,311.954,186.531,0.0475499,0.600351,-0.0826723,0.79403
6321,-9.37128,312.06,187.173,0.047485,0.600003,-0.0810492,0.794464
6322,-8.53499,311.784,187.646,0.0505927,0.59872,-0.0802063,0.795325
6323,-7.9751,311.603,188.455,0.0563309,0.598561,-0.0784085,0.795238
6324,-7.63572,310.797,188.941,0.0563309,0.598561,-0.0784085,0.795238
6325,-6.73689,310.72,189.372,0.0551737,0.598434,-0.0819612,0.795056
6326,-6.1229,310.633,190.156,0.0507635,0.598244,-0.0863012,0.795034
6327,-5.24567,310.632,190.637,0.0489421,0.597226,-0.0869622,0.795842
6328,-5.57612,309.692,190.721,0.0494609,0.597045,-0.0868569,0.795956
6329,-5.65728,308.696,190.682,0.0494609,0.597045,-0.0868569,0.795956
6330,-5.91404,307.733,190.603,0.0499725,0.597523,-0.0929475,0.794877
6331,-5.99769,306.738,190.666,0.049115,0.598103,-0.0888175,0.794966
6332,-5.1781,307.245,190.934,0.0554928,0.596034,-0.0818676,0.796845
6333,-4.19406,307.218,190.758,0.0540079,0.594987,-0.0796304,0.797955
6334,-4.3817,308.131,191.121,0.0540079,0.594987,-0.0796304,0.797955
6335,-4.51638,309.081,191.402,0.0540079,0.594987,-0.0796304,0.797955
6336,-4.00808,308.745,190.609,0.0443246,0.585191,-0.0721491,0.806462
6337,-4.20818,308.645,191.584,0.0427634,0.588348,-0.0728333,0.804185
6338,-3.38673,308.661,191.014,0.0417061,0.58635,-0.0770781,0.805303
6339,-2.75023,308.511,191.77,0.0393631,0.586051,-0.0806633,0.805287
6340,-2.18644,308.281,192.563,0.03479,0.585351,-0.0861886,0.805435
6341,-1.39649,308.097,191.978,0.0318293,0.582821,-0.0844544,0.807573
6342,-1.70771,308.379,192.886,0.0357303,0.588678,-0.0821395,0.80339
6343,-0.87612,308.7,193.339,0.0357293,0.588677,-0.0821382,0.80339
6344,-0.46473,308.94,194.218,0.042342,0.590068,-0.0851825,0.80173
6345,-0.419137,309.928,194.067,0.0485197,0.589886,-0.0868967,0.801329
6346,0.415259,309.79,194.601,0.0511286,0.590042,-0.0887389,0.800851
6347,1.20411,309.713,195.211,0.0530348,0.589677,-0.0874128,0.801141
6348,1.62915,310.614,195.306,0.0553693,0.589171,-0.0872224,0.801377
6349,2.32478,310.518,196.018,0.0530254,0.589351,-0.0879479,0.801323
6350,2.95861,310.609,196.786,0.0515817,0.58992,-0.0891122,0.80087
6351,2.54852,310.266,197.631,0.0515817,0.58992,-0.0891122,0.80087
6352,2.99125,310.151,198.52,0.0509878,0.589895,-0.0913125,0.800678
6353,2.39837,309.424,198.868,0.0509878,0.589895,-0.0913125,0.800678
6354,3.06794,309.996,198.393,0.0528246,0.588199,-0.0948657,0.801394
6355,3.92814,309.997,197.883,0.0553012,0.584914,-0.0975896,0.803302
6356,4.21481,309.944,198.84,0.0553016,0.584913,-0.0975893,0.803302
6357,5.0659,309.718,199.314,0.0570004,0.58417,-0.0993518,0.803509
6358,5.41097,310.655,199.371,0.0612993,0.582741,-0.0960409,0.804631
6359,5.63697,311.629,199.357,0.0612993,0.582741,-0.0960409,0.804631
6360,6.20537,311.633,200.18,0.061878,0.582257,-0.0919284,0.805417
6361,7.06706,311.569,200.684,0.0622652,0.580653,-0.0849072,0.807314
6362,7.33299,312.468,201.033,0.0632124,0.580666,-0.0848836,0.807233
6363,8.14085,312.229,201.571,0.0635619,0.580231,-0.0864035,0.807357
6364,7.92758,311.252,201.569,0.0635619,0.580231,-0.0864035,0.807357
6365,8.72109,311.307,202.175,0.0635033,0.579311,-0.0825437,0.808426
6366,9.54837,311.171,201.63,0.0605345,0.570358,-0.0716455,0.816024
6367,10.137,311.198,202.438,0.0625214,0.569453,-0.0665787,0.816934
6368,11.0848,311.173,202.756,0.0655447,0.566663,-0.0533519,0.819604
6369,11.55,312.055,202.832,0.0689918,0.566916,-0.0581193,0.818821
6370,11.5772,311.06,202.74,0.0688686,0.566974,-0.0581816,0.818787
6371,11.4039,310.076,202.693,0.0688686,0.566974,-0.0581816,0.818787
6372,12.2497,309.88,203.19,0.0720574,0.564598,-0.0508034,0.820644
6373,12.2638,308.895,203.019,0.0728633,0.564569,-0.0535321,0.820419
6374,12.149,307.909,202.897,0.0783657,0.565708,-0.0678294,0.818067
6375,11.7254,308.228,203.745,0.0933013,0.586348,-0.0889221,0.79974
6376,11.4877,307.743,204.587,0.0822705,0.5953,-0.0652717,0.796611
6377,11.5849,307.059,205.31,0.0573294,0.602572,-0.0374538,0.795121
6378,12.0584,306.891,204.445,0.0562453,0.595752,-0.0299976,0.800635
6379,12.7268,306.796,205.183,0.0580104,0.593698,-0.0225242,0.802278
6380,12.9009,306.421,206.093,0.048642,0.601125,-0.00968235,0.797615
6381,13.7552,306.309,206.601,0.0472389,0.599835,-0.00466888,0.798714
6382,13.8344,305.315,206.673,0.040658,0.602158,-0.0142084,0.797215
6383,13.5291,305.698,207.544,0.0555314,0.616322,-0.0456375,0.784207
6384,13.8335,305.454,208.465,0.0405297,0.620513,-0.0487048,0.781632
6385,14.1038,306.367,208.773,0.0408802,0.620796,-0.0507551,0.781259
6386,14.5338,306.069,209.625,0.0357998,0.622154,-0.05239,0.780319
6387,15.4719,306.038,209.97,0.0398915,0.619639,-0.0513177,0.782191
6388,15.2596,306.984,210.217,0.0398915,0.619639,-0.0513177,0.782191
6389,15.7802,307.175,209.385,0.0413471,0.615242,-0.0651709,0.784551
6390,15.206,306.369,209.528,0.0435711,0.616422,-0.0828385,0.781833
6391,15.0266,305.385,209.546,0.0371352,0.617919,-0.0859535,0.780646
6392,14.5203,305.781,210.312,0.0482788,0.629722,-0.105315,0.768133
6393,15.3359,305.204,210.358,0.0491024,0.630672,-0.108005,0.766927
6394,14.4651,305.307,209.877,0.0481864,0.630828,-0.108213,0.766827
6395,15.3773,305.586,210.176,0.0449403,0.631083,-0.104711,0.767301
6396,15.92,306.399,210.387,0.04612,0.630856,-0.104557,0.767438
6397,16.7704,306.262,209.879,0.0461747,0.627148,-0.0987312,0.771236
6398,16.8898,305.902,210.804,0.0399506,0.635687,-0.0902784,0.765608
6399,17.2304,306.791,211.111,0.0406712,0.635903,-0.0904522,0.76537
6400,17.5001,307.749,211.204,0.05022,0.635214,-0.091526,0.765247
6401,18.4769,307.942,211.297,0.0485874,0.633002,-0.0818699,0.768274
6402,19.1288,308.695,211.386,0.0502061,0.630952,-0.0762457,0.770432
6403,18.7788,307.76,211.439,0.0500452,0.630199,-0.0749803,0.771182
6404,18.7788,307.76,211.439,0.0500452,0.630199,-0.0749803,0.771182
6405,17.9885,307.844,210.832,0.0493482,0.63014,-0.0753381,0.771241
6406,18.5388,308.089,211.63,0.055775,0.630828,-0.07738,0.770038
6407,19.2454,308.795,211.673,0.0587027,0.62983,-0.0767162,0.770703
6408,19.079,308.575,212.635,0.053825,0.639412,-0.0740757,0.763392
6409,19.5633,309.178,213.269,0.053825,0.639412,-0.0740757,0.763392
6410,19.9579,309.985,213.708,0.0540561,0.638908,-0.0731991,0.763883
6411,19.2728,309.272,213.853,0.0587956,0.636556,-0.0671173,0.766051
6412,19.0708,308.302,213.989,0.0587956,0.636556,-0.0671173,0.766051
6413,18.8931,307.318,213.985,0.0587957,0.636556,-0.0671173,0.766051
6414,18.7416,308.189,213.518,0.0727311,0.63537,-0.0626165,0.766221
6415,19.5295,307.577,213.593,0.0879675,0.637648,-0.0530444,0.763448
6416,19.8835,308.513,213.603,0.0879675,0.637648,-0.0530444,0.763448
6417,20.0663,307.53,213.608,0.0906914,0.637504,-0.0600817,0.762728
6418,20.6626,307.978,214.273,0.0906914,0.637504,-0.0600817,0.762728
6419,19.9061,307.431,214.631,0.0897156,0.637987,-0.0596469,0.762473
6420,19.9589,308.199,215.27,0.0869847,0.638971,-0.0612279,0.761841
6421,20.1257,309.159,215.494,0.0883512,0.639619,-0.0669801,0.760655
6422,20.4636,309.994,215.927,0.0851525,0.640148,-0.0659196,0.760667
6423,20.7596,309.109,216.285,0.094056,0.637765,-0.0718953,0.761079
6424,20.6454,308.971,217.269,0.0941299,0.638045,-0.0717424,0.760849
6425,21.0989,309.803,217.588,0.10116,0.634525,-0.0687753,0.763161
6426,20.5702,309.457,218.362,0.101126,0.63497,-0.068186,0.762848
6427,20.0919,309.172,219.193,0.101126,0.63497,-0.068186,0.762848
6428,19.9909,309.418,220.157,0.104831,0.638362,-0.0696443,0.759377
6429,20.3985,310.319,220.309,0.104482,0.638408,-0.0696424,0.759387
6430,19.6007,310.25,219.71,0.0980461,0.64196,-0.0693921,0.757271
6431,19.6045,310.66,218.798,0.0980461,0.64196,-0.0693921,0.757271
6432,20.4634,310.503,218.31,0.0980402,0.641956,-0.0694119,0.757273
6433,21.2312,309.873,218.195,0.107508,0.649111,-0.058042,0.750818
6434,20.697,310.037,217.365,0.107508,0.649111,-0.058042,0.750818
6435,20.6504,310.664,216.588,0.125218,0.648795,-0.0487534,0.749005
6436,19.8686,311.076,216.119,0.130524,0.661977,-0.0352191,0.737231
6437,19.7604,310.742,215.183,0.131819,0.664259,-0.0351959,0.734946
6438,19.4046,311.102,214.321,0.131643,0.668691,-0.033952,0.731006
6439,19.4623,310.742,213.39,0.123546,0.663568,-0.0257571,0.737394
6440,20.1057,310.826,212.629,0.123431,0.666194,-0.0243516,0.73509
6441,20.2599,310.739,213.613,0.128031,0.677466,-0.021043,0.72402
6442,20.4802,310.372,212.709,0.131136,0.6756,-0.00877896,0.725459
6443,19.6653,310.339,213.288,0.131196,0.67642,-0.00756484,0.724698
6444,20.5333,310.819,213.414,0.130498,0.676935,-0.00878715,0.724329
6445,21.1967,310.538,214.108,0.122673,0.678328,-0.0196458,0.72418
6446,21.3431,311.088,214.93,0.120389,0.683956,-0.0409707,0.718353
6447,21.7239,310.854,215.824,0.115744,0.683728,-0.0451466,0.719084
6448,22.1638,311.017,214.941,0.113929,0.680021,-0.0506474,0.722514
6449,22.462,311,213.987,0.111873,0.675393,-0.0539361,0.726925
6450,23.2511,310.8,214.567,0.109338,0.67424,-0.054747,0.728319
6451,23.3002,310.676,213.576,0.106877,0.670521,-0.0561262,0.732003
6452,23.8588,311.505,213.622,0.107937,0.669455,-0.0535989,0.733012
6453,23.8588,311.505,213.622,0.107937,0.669455,-0.0535989,0.733012
6454,24.677,311.616,213.058,0.105866,0.671182,-0.0541152,0.731695
6455,25.2405,311.85,212.265,0.107017,0.673745,-0.0489105,0.729536
6456,25.6824,312.295,211.486,0.110338,0.675599,-0.0464785,0.727483
6457,26.1551,312.39,210.61,0.112316,0.679346,-0.0409871,0.724013
6458,26.5108,312.576,209.695,0.119697,0.68107,-0.0329961,0.721614
6459,26.8921,312.673,208.775,0.124731,0.684488,-0.0247501,0.717848
6460,27.4718,312.76,207.965,0.127625,0.688465,-0.0171304,0.713747
6461,27.7348,312.836,207.003,0.134722,0.692887,-0.00630848,0.70832
6462,28.261,312.756,206.157,0.138114,0.696238,-0.000942555,0.704398
6463,28.822,312.746,205.329,0.138534,0.697656,0.000356372,0.702912
6464,29.2158,312.852,204.416,0.138912,0.696896,0.000972794,0.70359
6465,29.8259,313.094,203.661,0.138045,0.700851,0.000353647,0.699822
6466,29.9552,313.35,202.703,0.137375,0.697638,-0.0016639,0.703155
6467,30.419,313.784,201.931,0.135438,0.699349,-0.00589252,0.701807
6468,30.9294,313.902,201.079,0.134504,0.696348,-0.00977909,0.704921
6469,31.131,313.293,200.312,0.13426,0.696363,-0.00992796,0.70495
6470,31.3039,313.861,199.508,0.146069,0.689661,-0.0197738,0.708971
6471,31.445,314.472,198.728,0.16514,0.681652,-0.0301336,0.712159
6472,31.5646,315.079,197.943,0.176653,0.676301,-0.0348557,0.71428
6473,32.0321,314.945,198.817,0.184005,0.676436,-0.0339484,0.712337
6474,32.6142,314.444,199.457,0.188696,0.67536,-0.0316889,0.712235
6475,33.0557,313.736,200.009,0.191974,0.674709,-0.0287657,0.7121
6476,33.0557,313.736,200.009,0.191974,0.674709,-0.0287657,0.7121
6477,33.6024,313.015,200.435,0.193099,0.675138,-0.0267349,0.711468
6478,34.1364,312.421,201.036,0.192245,0.676332,-0.0257164,0.710602
6479,34.1364,312.421,201.036,0.192245,0.676332,-0.0257164,0.710602
6480,34.7899,312.715,200.339,0.192245,0.676332,-0.0257164,0.710602
6481,35.0741,312.781,199.382,0.191247,0.67397,-0.0256543,0.713113
6482,35.4256,312.822,198.447,0.190994,0.673563,-0.0260677,0.713551
6483,36.0376,312.763,197.658,0.191456,0.67348,-0.0248275,0.71355
6484,36.5091,312.753,196.776,0.191456,0.67348,-0.0248275,0.71355
6485,36.6007,312.975,195.806,0.191456,0.67348,-0.0248275,0.71355
6486,37.5157,313.065,195.412,0.18927,0.678684,-0.0243843,0.709204
6487,37.7369,313.226,194.45,0.18911,0.677805,-0.0247883,0.710073
6488,37.8344,313.403,193.471,0.189389,0.678208,-0.0243614,0.709629
6489,38.1232,313.734,192.573,0.19132,0.680671,-0.0209226,0.706856
6490,38.3361,314.013,191.636,0.192253,0.687524,-0.0161572,0.700063
6491,38.3362,314.528,190.779,0.19623,0.687677,-0.0150199,0.698833
6492,38.584,314.764,189.84,0.196831,0.691633,-0.0115084,0.694815
6493,38.7348,314.978,188.874,0.198094,0.695562,-0.00873545,0.690562
6494,38.8537,315.329,187.946,0.202103,0.692141,-0.00799471,0.692843
6495,38.8928,315.642,186.997,0.205003,0.69938,-0.0021522,0.684716
6496,38.9055,316.024,186.073,0.211116,0.699775,0.00754234,0.682413
6497,38.953,316.294,185.111,0.214335,0.700203,0.0145492,0.680856
6498,39.0032,316.549,184.145,0.216489,0.700589,0.0201224,0.679635
6499,39.0005,316.993,183.25,0.219054,0.702536,0.0230405,0.676704
6500,39.0484,317.453,182.363,0.221204,0.703592,0.023756,0.67488
6501,39.0417,317.841,181.441,0.221613,0.702566,0.0266091,0.675708
6502,39.0571,318.196,180.506,0.223912,0.700676,0.0304383,0.676749
6503,39.0581,318.634,179.607,0.228334,0.701031,0.0359625,0.67463
6504,39.1598,318.987,178.677,0.22574,0.706375,0.0422414,0.669545
6505,39.0531,319.336,177.746,0.223972,0.707953,0.0415539,0.668515
6506,39.1148,319.44,176.754,0.223972,0.707953,0.0415539,0.668515
6507,39.105,319.545,175.759,0.22334,0.710039,0.0402702,0.66659
6508,39.1507,319.832,174.802,0.222714,0.711662,0.0373927,0.665235
6509,39.8112,319.679,174.067,0.221607,0.713512,0.0366313,0.663663
6510,40.7671,319.437,173.9,0.217534,0.716311,0.0311751,0.662273
6511,41.1349,320.333,174.151,0.218403,0.717254,0.0249767,0.661228
6512,41.5523,321.127,174.593,0.218156,0.718326,0.0210932,0.660281
6513,42.4067,320.658,174.818,0.215107,0.719341,0.0198637,0.660214
6514,42.4067,320.658,174.818,0.215107,0.719341,0.0198637,0.660214
6515,43.2554,320.198,174.556,0.218076,0.71892,0.0273949,0.659429
6516,43.9943,319.647,174.169,0.228,0.719349,0.0424682,0.65479
6517,44.4906,319.06,173.529,0.249535,0.714719,0.0696844,0.649656
6518,44.9731,319.288,172.684,0.261681,0.711944,0.0769646,0.647098
6519,45.5171,319.25,171.845,0.266131,0.713079,0.0823506,0.643359
6520,45.8687,320.057,171.371,0.273082,0.712304,0.0760835,0.642075
6521,46.5176,319.938,170.62,0.271951,0.715489,0.0798767,0.638543
6522,47.2018,319.686,169.935,0.270309,0.720136,0.0817617,0.63376
6523,47.8277,319.371,169.222,0.26963,0.722729,0.0867108,0.630431
6524,48.3878,319.005,168.479,0.266256,0.726616,0.092577,0.626551
6525,48.4356,318.458,167.643,0.270306,0.729173,0.0850523,0.622902
6526,48.8596,318.511,168.547,0.272759,0.740822,0.0621817,0.610671
6527,48.1024,318.09,168.048,0.262522,0.745498,0.0575788,0.609917
6528,48.8022,317.488,167.664,0.254119,0.748169,0.0631466,0.609655
6529,49.1105,318.371,168.016,0.256548,0.748095,0.0614098,0.608905
6530,49.5257,319.267,168.174,0.269549,0.745715,0.0647765,0.605851
6531,49.9028,318.937,167.309,0.278072,0.743907,0.0759538,0.602917
6532,50.154,318.632,166.39,0.286836,0.74414,0.0792428,0.598082
6533,50.4992,318.155,165.582,0.298273,0.74322,0.0882379,0.592344
6534,50.9646,317.816,164.764,0.3093,0.743174,0.0928574,0.586006
6535,50.978,317.506,163.814,0.31847,0.740363,0.10146,0.58322
6536,51.4466,317.959,163.056,0.323335,0.740032,0.099177,0.581353
6537,51.8977,317.698,162.202,0.328451,0.740496,0.105101,0.576836
6538,52.3077,318.551,162.526,0.329127,0.742764,0.0978114,0.574813
6539,52.8998,317.953,161.986,0.315145,0.746171,0.101881,0.577523
6540,53.4394,317.27,161.494,0.302765,0.747988,0.102363,0.581695
6541,54.1741,316.883,160.937,0.294379,0.746951,0.105904,0.586677
6542,54.6083,316.208,160.34,0.288127,0.74861,0.103087,0.588165
6543,55.3823,316.841,160.356,0.289822,0.75081,0.0951018,0.58587
6544,55.2292,316.176,159.625,0.294257,0.750671,0.0988852,0.583205
6545,55.0987,315.535,158.868,0.302835,0.750056,0.101291,0.579178
6546,55.7567,315.166,158.212,0.30568,0.748498,0.111119,0.577895
6547,56.2099,314.81,157.395,0.299425,0.748024,0.125337,0.578874
6548,56.749,315.643,157.519,0.302704,0.748758,0.119591,0.577434
6549,57.2335,315.262,156.732,0.30252,0.746759,0.130062,0.577855
6550,57.8877,314.829,156.111,0.301219,0.74838,0.134611,0.57539
6551,58.3783,314.435,155.334,0.30523,0.746449,0.145328,0.573173
6552,58.8419,314.083,154.521,0.307639,0.74732,0.15017,0.569491
6553,59.306,313.498,153.856,0.310999,0.74612,0.153874,0.568249
6554,60.1142,312.923,153.728,0.314159,0.743325,0.160992,0.568202
6555,60.6185,312.314,153.116,0.321832,0.739397,0.167011,0.567295
6556,61.4317,312.774,153.472,0.331458,0.738141,0.165593,0.563793
6557,61.7085,312.081,152.806,0.34427,0.734257,0.170126,0.559823
6558,62.4972,311.719,152.31,0.349159,0.730867,0.176682,0.5592
6559,62.8718,312.31,153.024,0.35511,0.731018,0.174351,0.555978
6560,63.1934,311.899,152.171,0.36418,0.730134,0.17073,0.552385
6561,62.93,311.249,151.459,0.373946,0.72969,0.165162,0.548123
6562,63.499,310.754,150.802,0.380154,0.72937,0.161105,0.545479
6563,64.0759,310.405,150.064,0.386484,0.728181,0.158234,0.543456
6564,64.0884,309.769,149.292,0.38805,0.728617,0.156011,0.542398
6565,64.8219,309.411,148.714,0.385762,0.727587,0.154742,0.545765
6566,65.4587,309.099,148.009,0.381734,0.72755,0.156004,0.548281
6567,65.4438,308.519,147.194,0.377704,0.729207,0.152927,0.549737
6568,65.9222,308.26,148.033,0.383715,0.736272,0.143106,0.538691
6569,66.406,308.912,148.618,0.386819,0.73735,0.134462,0.537221
6570,66.8691,308.484,147.841,0.383828,0.739107,0.126597,0.538861
6571,67.3651,309.042,148.507,0.38659,0.74109,0.116833,0.536362
6572,67.8417,309.476,149.271,0.383214,0.742627,0.116547,0.536721
6573,68.3793,309.031,148.555,0.376705,0.741374,0.118324,0.54264
6574,68.832,308.568,147.793,0.370978,0.741599,0.115767,0.546813
6575,69.2173,307.997,147.068,0.368685,0.742366,0.111774,0.548152
6576,68.9398,307.398,146.317,0.366925,0.742087,0.108543,0.550356
6577,69.7357,306.979,145.88,0.367464,0.742622,0.104219,0.55011
6578,70.2183,306.699,145.05,0.359828,0.73849,0.11382,0.55875
6579,70.5837,306.121,144.32,0.3593,0.738542,0.113191,0.559149
6580,71.1221,306.838,144.764,0.356434,0.741538,0.101714,0.559223
6581,71.4406,306.437,143.904,0.351591,0.742612,0.0957414,0.561911
6582,71.8503,306.321,143,0.352101,0.744241,0.0851597,0.561139
6583,72.3206,306.32,143.882,0.362837,0.751567,0.0651595,0.547037
6584,71.7916,305.663,143.345,0.363027,0.753915,0.0508689,0.545193
6585,72.5713,305.36,142.797,0.363573,0.754183,0.0507982,0.544465
6586,72.0059,306.185,142.784,0.393681,0.754053,0.0233113,0.525238
6587,72.3686,306.883,143.402,0.402363,0.753075,0.0128052,0.520401
6588,73.0541,307.423,143.89,0.404323,0.753299,0.0129883,0.518551
6589,73.7171,307.982,144.388,0.406464,0.752588,0.0138284,0.517887
6590,74.0294,307.649,143.498,0.406205,0.751449,0.0152858,0.519699
6591,74.4968,307.418,142.645,0.406278,0.748538,0.0149666,0.523836
6592,75.0424,307.361,143.481,0.413828,0.752827,0.00178476,0.511855
6593,74.904,306.724,142.723,0.413054,0.754577,-0.0115549,0.509771
6594,74.3694,306.059,142.202,0.407123,0.758014,-0.0249731,0.508961
6595,74.7242,306.031,143.136,0.406893,0.76571,-0.0421373,0.496337
6596,75.3684,305.423,142.673,0.406466,0.766991,-0.0497465,0.493999
6597,75.9153,304.669,142.308,0.405833,0.767094,-0.0507728,0.494255
6598,76.8895,304.446,142.274,0.405833,0.767094,-0.0507728,0.494255
6599,77.7077,304.707,142.786,0.406411,0.767627,-0.0518608,0.492838
6600,78.4899,305.269,143.055,0.409955,0.766163,-0.0592393,0.491347
6601,78.638,304.292,142.903,0.409955,0.766163,-0.0592393,0.491347
6602,79.5827,304.614,142.968,0.414944,0.762815,-0.0670114,0.49137
6603,79.4343,303.781,143.502,0.414944,0.762815,-0.0670114,0.49137
6604,79.7657,302.978,143.996,0.414922,0.762833,-0.067062,0.491352
6605,79.4201,303.601,144.698,0.410469,0.760066,-0.0736737,0.498385
6606,79.4704,303.096,145.56,0.410469,0.760066,-0.0736737,0.498385
6607,79.7426,302.317,146.126,0.410469,0.760066,-0.0736737,0.498385
6608,79.5535,302.879,146.931,0.401176,0.759516,-0.0822466,0.5054
6609,80.0623,302.657,147.763,0.399523,0.759904,-0.0848713,0.505691
6610,80.5694,301.948,148.253,0.400832,0.758043,-0.081814,0.507948
6611,80.0797,302.457,148.961,0.396066,0.746103,-0.0910066,0.527427
6612,80.2965,302.288,149.923,0.396066,0.746103,-0.0910066,0.527427
6613,79.8528,302.997,150.471,0.381656,0.734448,-0.104149,0.551433
6614,79.9976,302.653,151.399,0.380192,0.733377,-0.105802,0.553551
6615,80.3263,302.548,152.337,0.377965,0.729688,-0.105113,0.560044
6616,80.8358,302.861,153.139,0.380487,0.729015,-0.111957,0.557883
6617,81.1934,302.877,154.072,0.377317,0.728628,-0.110024,0.560917
6618,81.5132,302.59,154.976,0.370212,0.726628,-0.117178,0.566767
6619,81.712,301.983,155.745,0.35977,0.728445,-0.124659,0.569555
6620,81.98,301.975,156.708,0.344915,0.736465,-0.150961,0.562017
6621,81.5204,301.111,156.912,0.319478,0.743819,-0.185405,0.557039
6622,81.3941,300.396,157.6,0.314479,0.745137,-0.196476,0.55432
6623,81.4268,300.024,158.527,0.312977,0.744586,-0.200712,0.554393
6624,81.6522,299.274,159.149,0.312392,0.742679,-0.20257,0.556601
6625,81.3252,298.348,159.335,0.300855,0.741521,-0.211099,0.561311
6626,81.2266,297.41,159.669,0.304525,0.737304,-0.220397,0.561313
6627,81.0038,297.054,160.577,0.313261,0.729894,-0.22335,0.56501
6628,80.8156,297.459,161.472,0.31627,0.724989,-0.212499,0.573767
6629,81.1427,298.031,162.223,0.31676,0.719961,-0.199968,0.584237
6630,80.4965,298.267,161.498,0.316429,0.712833,-0.18939,0.596551
6631,80.7676,298.574,162.41,0.32865,0.717439,-0.184991,0.585703
6632,81.1271,298.428,163.332,0.33102,0.718777,-0.183132,0.583309
6633,81.3355,298.057,164.236,0.327009,0.717751,-0.187439,0.585462
6634,81.6641,297.41,164.925,0.318566,0.714723,-0.206346,0.587459
6635,81.9624,296.461,165.024,0.299846,0.713534,-0.228861,0.59041
6636,81.9044,296.108,164.09,0.295998,0.711016,-0.231444,0.59437
6637,82.0583,296.041,165.076,0.281492,0.717616,-0.23309,0.592839
6638,82.1532,296.35,166.022,0.270165,0.71632,-0.237162,0.598039
6639,81.6642,297.201,166.213,0.245841,0.708909,-0.245696,0.613713
6640,82.3143,297.96,166.166,0.245841,0.708909,-0.245696,0.613713
6641,82.3139,298.294,167.109,0.254236,0.708863,-0.256314,0.605954
6642,81.7238,298.673,167.821,0.254236,0.708863,-0.256314,0.605954
6643,81.8043,297.704,168.055,0.233998,0.70646,-0.266362,0.612545
6644,81.4411,296.78,168.172,0.207526,0.708608,-0.272022,0.617099
6645,81.9256,295.929,168.374,0.207526,0.708608,-0.272022,0.617099
6646,81.129,295.921,168.979,0.207526,0.708608,-0.272022,0.617099
6647,81.3693,296.89,168.923,0.195275,0.704295,-0.296406,0.614801
6648,81.0697,295.966,169.158,0.195275,0.704295,-0.296406,0.614801
6649,81.7017,295.665,168.444,0.194565,0.7021,-0.304387,0.613636
6650,81.4641,294.758,168.791,0.18282,0.701039,-0.314445,0.613388
6651,80.6864,294.495,169.362,0.182901,0.700941,-0.314547,0.613424
6652,80.2542,293.906,170.045,0.180401,0.702641,-0.314557,0.612213
6653,79.8356,294.813,170.093,0.180401,0.702641,-0.314557,0.612213
6654,79.8412,295.812,170.123,0.166091,0.697565,-0.334657,0.611409
6655,80.7926,295.962,170.392,0.167431,0.697215,-0.334894,0.611313
6656,81.548,296.579,170.613,0.168059,0.69667,-0.334313,0.61208
6657,82.1924,297.343,170.652,0.171089,0.695173,-0.338153,0.610832
6658,81.8885,296.4,170.785,0.148471,0.697309,-0.335178,0.615933
6659,82.0652,297.379,170.888,0.143694,0.691382,-0.342396,0.619764
6660,82.1129,298.366,170.738,0.141733,0.687091,-0.333201,0.629916
6661,81.6757,297.575,171.165,0.14365,0.685883,-0.329136,0.632928
6662,80.9992,296.893,171.443,0.146254,0.686912,-0.318087,0.636853
6663,80.1991,296.305,171.562,0.149611,0.686887,-0.31826,0.636013
6664,79.2655,295.947,171.557,0.146155,0.688608,-0.336196,0.625643
6665,78.6533,295.17,171.708,0.113238,0.700708,-0.337114,0.618498
6666,78.8071,295.027,172.685,0.0942155,0.710374,-0.348054,0.604442
6667,78.3726,295.266,173.554,0.0862221,0.708848,-0.358555,0.601281
6668,77.4394,295.446,173.242,0.0807088,0.706671,-0.358209,0.604805
6669,77.8377,296.342,173.435,0.0720033,0.709789,-0.352825,0.605416
6670,78.2381,295.518,173.835,0.0445093,0.712034,-0.34612,0.609284
6671,78.5165,294.709,174.353,0.0317121,0.710339,-0.348829,0.610517
6672,78.5314,294.214,175.222,0.0314074,0.711637,-0.347684,0.609674
6673,77.5709,294.306,174.959,0.0387956,0.711454,-0.341527,0.612934
6674,78.3484,294.697,174.467,0.0380422,0.711598,-0.344461,0.611169
6675,77.8382,293.977,174.938,0.0347888,0.713684,-0.343142,0.609671
6676,78.3588,294.588,174.341,0.0324026,0.714384,-0.345861,0.607442
6677,77.4167,294.344,174.111,0.0324026,0.714384,-0.345861,0.607442
